item_number,item_name,line_build_id,procedures_step_order,sub_steps_order,procedures_activity,procedures_appliance,procedures_cooking_phase,sub_steps_title,sub_steps_related_item_number,cooking_time,resting_time,hold_time,step_time,apply_option_id,apply_option_value_id,restaurant_id,procedures_option_type,procedures_option_name,procedures_option_value_name
8010985,"Cheesesteak Quesadilla, Limesalt PRESET",886c2bdc-8f5b-49ae-8cc3-a021fc4296a6,10,5,GARNISH,,,(2) Shredded Cheese - bottom half,,,,,00:30,,,c3303cd4-0c3d-472b-a5e5-08d77e69af47,,,
8010855,"Sabroso Bowl, PRESET",f2c5628e-6421-4074-b6fe-88974d01d2e6,9,1,COOK,TURBO_OVEN,,Adobo Steak,,03:00,,,03:15,,,ce91c4d5-481d-4a1f-bf07-0b359bccbbd9,,,
8009955,"Chicken Tenders, Bellies",dc2c9f42-4f6e-4b30-8c61-7914dd2c2efb,1,2,COOK,FRYER,,POST COOK: Chicken Tenders - Bellies Clamshell,,05:00,,,05:45,,,19156dd7-30f2-4e65-b34c-27bbdb014b0f,,,
8011276,"6pc Boneless Wings, Wing Trip",2c15d1d9-6560-4e22-935c-ba2091a2b4f4,12,1,GARNISH,,,Parmesan Cheese,,,,,00:15,,,5a204e74-cd6f-4533-939e-e35e44d688bb,,,
8011277,Pomegranate Crunch Salad,ca89c348-7a4e-4d9d-9be1-5852f5c2044c,7,10,GARNISH,,,Lemon Wedge,,,,,00:15,,,,,,
8010985,"Cheesesteak Quesadilla, Limesalt PRESET",886c2bdc-8f5b-49ae-8cc3-a021fc4296a6,13,8,GARNISH,,,Pickled Red Onions - 2oz Portion Cup,,,,,00:15,,,d9c2a7d5-46ca-4275-add9-b3e73761d396,,,
8007299,"6pc Peri Peri Wings, Wing Trip",9650de2d-63b2-48b3-8d81-96dfac024d1f,2,3,GARNISH,,,Wings ,,,,,00:15,,,f6b96cd4-17d0-455c-8d48-62d85962da4c,,,
8005005,"Taco (BYO), Limesalt",0f4f71cb-c393-493a-9aef-f13fad942ebb,16,4,GARNISH,,,Corn Salsa,,,,,00:15,,,ba6162bb-1d84-47d2-aeef-0ee560a7cfd4,,,
8005007,"Quesadilla (BYO), Limesalt",4f98955f-94b6-4c0f-bf0f-d8d861c340e3,9,3,GARNISH,,,(2) Shredded Cheese - bottom half,,,,,00:30,,,35096a97-510c-485a-b160-c8ecf96a8d98,,,
8011274,"12pc Classic Wings, Wing Trip",4a88759c-98ad-4e6e-9d6c-ec4b4abccb7b,8,1,COOK,FRYER,,(12) Bone-in Wings ,,07:00,,,07:15,,,23c614c5-3f9c-4a0c-8334-04914f864a37,MANDATORY_CHOICE,Choose Your Flavor ,Mango Habanero
8011328,Kale Junkie Salad AB PRESET,d886ab3a-3cff-441e-886b-e486951b7032,5,22,GARNISH,,,Red Bell Peppers,,,,,00:15,,,,,,
8009456,"Chicken Tenders, Detroit Brick",8162d4de-b8db-418e-af0e-c53149f0c6a8,4,1,COMPLETE,,,Detroit Chicken Tenders,,,,05:00,00:30,,,292f7795-837a-473f-8d51-31440616b280,,,
8010999,"Autumn Orchard Bowl, Royal Greens PRESET",6cf62583-dfd6-45e6-b6a2-3e7c1089b59d,6,16,GARNISH,,,Buffalo Sauce,,,,,00:15,,,,,,
8009955,"Chicken Tenders, Bellies",91e4735d-60cb-4f87-b785-b421f744837c,1,1,COOK,FRYER,,(3) Breaded Chicken Tender ,4000477,02:30,,,02:45,,,d7e26f00-685b-4873-8ae7-318dbdd8dd90,,,
8009955,"Chicken Tenders, Bellies",91e4735d-60cb-4f87-b785-b421f744837c,2,1,GARNISH,,,Breaded Chicken Tender - Bellies Clamshell,,,,,00:15,,,53bebb63-478d-4379-af2b-212616bdc1bf,,,
8008993,"Wonton Soup, Kin House 2.0",4aa08de3-633b-404a-9b16-01c33e016f2f,4,1,COMPLETE,,,Wonton Soup,,,,30:00,00:30,,,9474ab64-d31f-4f75-8469-1f12dbbd3a73,,,
8009223,"Roast Pork Egg Roll, Kin House 2.0",6e02344a-9e75-4c83-bea4-ca30b1b788ad,1,1,COOK,FRYER,,(2 ea) Egg Roll,4000249,06:00,,,06:15,,,3b140291-de5b-43aa-9daf-a27201f8fa5f,,,
8010062,"French Fries, Bellies",d50dfc66-bff6-46d8-afb2-018b12e4924d,1,1,COOK,FRYER,,Fries,4000053,04:00,,,04:45,,,de04479b-4743-4b70-82c6-c0d81215da4f,,,
8005708,"Sirloin 10 oz, The Mainstay",aa886148-1a63-4dca-95c2-77d65b85982f,2,1,COMPLETE,,,Place in Bag,9002138,,,00:00,00:05,4d96d244-347d-404f-a4d1-4c6f25334423,21ff62bb-4544-44d1-87d9-0e75f966e1ec,,,,
8006888,"Eggplant Parmigiana, Alanza 3.0",ade4f79b-ac2f-49dd-b655-31f9ce3e08ec,5,1,COMPLETE,,,Place in Large Bag,9000680,,,05:00,00:30,,,,,,
8006154,"Spicy Grilled Chicken Sandwich, Fred's 3.0",68416f65-e8c1-4394-bdb5-366db0ec89bd,3,4,GARNISH,,,(12 Pt) Spicy Mayo,4000498,,,,00:45,,,,,,
8010749,"Pizza Lasagna 12"", Alanza Pizza",33b8dee8-a8fd-4b28-8c7f-c29a5b4bac75,1,3,GARNISH,,,(1) Diced Mozzarella,,,,,00:30,,,191c1c17-c6e9-44c8-9446-b632afec606b,,,
8006288,"Chocolate Pudding, Tejas 3.0",4c1636e8-e871-4115-9317-9f43db074868,2,1,COMPLETE,,,Chocolate Pudding-Place in Large Bag,,,,30:00,00:30,,,,,,
8008493,"Togarashi French Fries, Wing Trip",e9862a94-194b-4a1b-bb7b-9d421b728794,1,2,COOK,FRYER,, POST COOK: (2 Shakes) Salt,,03:30,,,03:45,,,94c9d878-0f4b-44ba-9471-a6b623fd5a3e,,,
8010431,"Pizza Vodka 12"", Alanza Pizza",5b31c3ce-638a-4daf-81c9-828463d13973,1,4,GARNISH,,,"Vodka Sauce [Pouch, 100g], Spiral Pour",,,,,00:30,,,3b976ea8-13e2-4ad4-8ca7-aea2917871b1,,,
8004638,"Bowl (BYO), Limesalt",e962dd3c-8851-44ac-8254-edb11237306d,3,1,COOK,RICE_COOKER,,White Rice,,35:00,,00:00,35:15,,,dec1807c-26bb-4b28-8311-08fdb9a68422,,,
8010686,"Spicy Pepper & Feta Sandwich PRESET, Yasas BYO",11444ec6-fd9c-4c82-9771-94ed41835b0c,6,1,COOK,TURBO_OVEN,,(1) Extra Chicken Souvlaki,,05:00,,,05:15,,,18a2db60-cd8a-4bbb-ad0a-7560b0b13f38,,,
8010062,"French Fries, Bellies",d50dfc66-bff6-46d8-afb2-018b12e4924d,1,1,COOK,FRYER,,Fries,4000053,04:00,,,04:45,,,dc45cf16-31d1-4f7d-85ab-129ba1bc21e6,,,
8010687,"Beef Souvlaki & Tzatziki Sandwich PRESET, Yasas BYO",35079ed4-213a-4ea5-92ed-149e3ebc7976,11,10,GARNISH,,,Pickled Red Onions,,,,,00:30,,,858ce57c-f786-4f32-a451-4ffe55faad37,,,
8010671,"BYO [Preset]Tostada Bowl, Royal Greens PRESET",e5dcfb3b-272c-4e3f-baa4-54ffb35dcfe4,5,11,GARNISH,,,Spring Mix- Fill to Line,,,,,00:15,,,,,,
8011251,"Sesame Chicken, Kin House (Microwave Pilot)",3cfab29a-f082-49b7-a869-eaa284f6a58b,8,1,COMPLETE,,,Sesame Chicken,,,,30:00,00:15,,,496adbea-af28-433c-ac3a-978e22a25bed,,,
8010436,"Pizza Quattro Formaggi 12"", Alanza Pizza",59454831-a86e-4bdc-91b2-5662a99d9c67,1,2,GARNISH,,,Pizza Quattro Formaggi [Kit],,,,,00:45,,,d8fa83c3-e450-44c2-8ecb-be86620f419f,,,
8010439,"Pizza Classica 12"", Alanza Pizza",f237ae61-23ea-4bef-b9dc-94ad1e86fb23,1,1,GARNISH,,,"12"" Round Pizza Crust",,,,,00:30,,,0ffea048-5a51-4f2b-9e00-9c2d727e8f0b,,,
8009955,"Chicken Tenders, Bellies",dc2c9f42-4f6e-4b30-8c61-7914dd2c2efb,1,2,COOK,FRYER,,POST COOK: Chicken Tenders - Bellies Clamshell,,05:00,,,05:45,,,cf5575f1-f1fe-4261-8286-5e21f7de1fde,,,
8010855,"Sabroso Bowl, PRESET",f2c5628e-6421-4074-b6fe-88974d01d2e6,22,6,GARNISH,,,Cilantro,,,,,00:15,,,4bc41e5f-e75b-4bc7-9b04-53093250015d,,,
8006380,"Regular Round Pizza, Di Fara 3.0",a44e09ab-cf80-4d4f-8b41-19676aa2a56f,5,1,COMPLETE,,,Place in Bag,9001246,,,30:00,00:30,,,,,,
8006380,"Regular Round Pizza, Di Fara 3.0",4e7f9bb4-0295-437b-927b-28570c2461c0,2,1,COOK,PIZZA_CONVEYOR_OVEN,,Regular Round,,06:00,,,06:15,,,f7995295-e83b-4fa8-9554-e845839e732d,,,
8008643,"Fried Chicken Sandwich, Street Bird",26c36a79-8dfe-4fe1-85aa-43d3e27e836a,2,6,GARNISH,,,(1 ea) Green Leaf Lettuce,,,,,01:00,,,e42a44bb-9119-405e-a545-ef70e64b1f5b,,,
8008793,"12pc Boneless BBQ Wings, Wing Trip",8767048c-06d4-4514-8c99-d708b0470ebc,2,3,GARNISH,,,Wings ,,,,,00:15,,,66158e6d-c4ca-437d-a077-95c69b8da405,,,
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,6,1,COOK,TURBO_OVEN,,Extra: Fajita Vegetables,,03:00,,,03:15,,,80c098a1-2836-4c0b-88ea-d6aa9ed6a291,,,
8005005,"Taco (BYO), Limesalt",0f4f71cb-c393-493a-9aef-f13fad942ebb,11,1,COOK,MICROWAVE,,Spiced Tofu,,01:15,,,01:30,,,6d20ef4a-470d-40f1-9ed5-29073d1175d0,,,
8011274,"12pc Classic Wings, Wing Trip",4a88759c-98ad-4e6e-9d6c-ec4b4abccb7b,4,2,COOK,FRYER,,POST COOK: (2) Teriyaki,,07:00,,,07:15,,,5a204e74-cd6f-4533-939e-e35e44d688bb,MANDATORY_CHOICE,Choose Your Flavor ,Teriyaki
8010867,"Mexican Fries, Limesalt",a514db06-6148-48bf-a54f-614be3f37f63,1,1,COOK,FRYER,,Fries,4000053,04:00,,,04:45,,,f54a0b83-50d6-43bb-b7d2-5c3f94af79a1,,,
8008406,"12pc Truffle Parmesan Wings, Wing Trip",95b45a7d-a0ef-4ea6-be80-90db745d1702,3,1,COMPLETE,,,12pc Truffle Parmesan Wings,9002118,,,30:00,00:30,,,23c614c5-3f9c-4a0c-8334-04914f864a37,,,
8010436,"Pizza Quattro Formaggi 12"", Alanza Pizza",59454831-a86e-4bdc-91b2-5662a99d9c67,3,1,GARNISH,,,Place Pizza Small Square Pizza Box + Liner,,,,,00:15,,,780f28e0-c1db-45e1-a293-886184923c6d,,,
8006140,"Garlic Fries, Fred's 3.0",700725e6-fcbb-4c12-b24f-14ed1a4709f9,3,1,COMPLETE,,,Place in Large Bag,9001847,,,30:00,00:30,,,3babcc91-95b2-4966-ba0f-9b6be4afd4a2,,,
8009956,"Mac & Cheese, Bellies",2812b6a1-d60d-4251-8022-abc840874a3b,3,1,COMPLETE,,,Mac & Cheese,,,,00:00,00:30,,,739530f1-585a-418e-82f9-636fcf9edd16,,,
8010985,"Cheesesteak Quesadilla, Limesalt PRESET",886c2bdc-8f5b-49ae-8cc3-a021fc4296a6,10,6,GARNISH,,,(2) Shredded Cheese - bottom half,,,,,00:30,,,ce91c4d5-481d-4a1f-bf07-0b359bccbbd9,,,
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,23,3,GARNISH,,,Red Chili Salsa,,,,,00:15,,,bb28f767-3cda-4865-9c65-1fdc0aff54cc,,,
8008646,"Fried Spicy Chicken Sandwich, Street Bird",e7327c3f-2212-44ae-9759-a357993a0791,2,9,GARNISH,,,Top Bun,,,,,01:00,,,18a2db60-cd8a-4bbb-ad0a-7560b0b13f38,,,
8010853,"Ranchero Bowl, PRESET",e832aae2-196e-49a4-a492-f661a067e41e,22,1,GARNISH,,,Pico de Gallo,,,,,00:15,,,5bd779ff-652f-4eb9-a06e-d64e80c87335,,,
8011327,Kale Junkie Salad,1f98eb44-77cb-430c-a0e1-f3b8e281a5ef,6,17,GARNISH,,,Furikake,,,,,00:15,,,,,,
8011272,"6pc Classic Wings, Wing Trip",a26b2991-2864-4365-bc47-9729e73c116b,4,1,COOK,FRYER,,(6) Bone-in Wings ,,07:00,,,07:15,,,5a204e74-cd6f-4533-939e-e35e44d688bb,MANDATORY_CHOICE,Choose Your Flavor ,Teriyaki
8008568,"6pc Boneless Plain Wings, Wing Trip",20c94ebf-494b-442c-94ef-d129c47a3c8b,2,1,GARNISH,,,Wing Paper - Small Branded Box,,,,,00:15,,,b5d72ed5-d430-444c-b0b4-56ff6d0be6b3,,,
8009955,"Chicken Tenders, Bellies",dc2c9f42-4f6e-4b30-8c61-7914dd2c2efb,1,1,COOK,FRYER,,(3) Breaded Chicken Tender,4000477,05:00,,,05:45,,,43730713-f185-4273-ad33-af2f2ba83470,,,
8010686,"Spicy Pepper & Feta Sandwich PRESET, Yasas BYO",11444ec6-fd9c-4c82-9771-94ed41835b0c,3,1,COMPLETE,,,Place in Bag,9002138,,,30:00,00:15,,,858ce57c-f786-4f32-a451-4ffe55faad37,,,
8011203,"Original Square Pizza, Di Fara (V1 Pilot)",589af8d0-13cf-45db-8d10-429864bada9b,1,3,GARNISH,,,"Square Pizza Sauce [Pouch], Pour + Spread 1/2"" From Rim",,,,,01:00,,,59786a20-5d62-43ad-9d4f-0a21a9f3c250,,,
8005005,"Taco (BYO), Limesalt",0f4f71cb-c393-493a-9aef-f13fad942ebb,16,9,GARNISH,,,Guacamole,,,,,00:15,,,35096a97-510c-485a-b160-c8ecf96a8d98,,,
8006140,"Garlic Fries, Fred's 3.0",c4f3db2e-b7b0-409e-8f26-dc330b660dd7,2,1,COMPLETE,,,Place in Bag,9002138,,,30:00,00:15,,,b57736a4-58e5-4db5-b9d3-7ed29afd9cd0,,,
8008644,"Fried Chicken Sandwich Deluxe, Street Bird",011e0e90-ea97-4e07-bab2-1a4ccfb7c5e4,2,11,GARNISH,,,Chicken Sandwich - Small Branded Clamshell,,,,,01:00,,,46526f6b-e0d4-4ac7-96af-51f85eb5d852,MANDATORY_CHOICE,Cheese,Swiss Cheese
8010431,"Pizza Vodka 12"", Alanza Pizza",5b31c3ce-638a-4daf-81c9-828463d13973,3,1,GARNISH,,,Place Pizza Small Square Pizza Box + Liner,,,,,00:30,,,8572bf64-914b-419b-a390-1a62a5e9911b,,,
8007277,"6pc Tandoori Wings, Wing Trip",0ece7e66-7259-4ad1-a398-63a6d816511b,2,5,GARNISH,,,(1) Tamarind Chutney,,,,,00:30,,,,,,
8010907,"BBQ Brisket Burrito, PRESET",649120e6-04c0-4a8c-a8fd-e83fd53399b9,23,5,GARNISH,,,Shredded Cheese,,,,,00:15,,,899334d9-14be-4976-9c01-966d8ab80d0c,,,
8011275,"12pc Boneless Wings, Wing Trip",f48698f5-54df-45d3-b584-c50432e66f1a,4,3,COOK,FRYER,,"POST COOK: 6 Shakes Togarashi + Wings, Toss - Bowl",,04:30,,,04:45,,,8ab86863-9d7a-4da9-b9cb-41634f253fa8,MANDATORY_CHOICE,Choose Your Flavor ,Teriyaki
8005006,"Salad (BYO), Limesalt",d6885207-6519-44c0-9666-ad38fdabd50d,22,15,GARNISH,,,Lime Wedge,,,,,00:15,,,4bc41e5f-e75b-4bc7-9b04-53093250015d,,,
8010435,"Pizza Tartufo & Funghi 12"", Alanza Pizza",3fa8b7b9-0089-421f-ac01-91cfae013d58,3,1,GARNISH,,,Place Pizza - Small Square Pizza Box + Liner,,,,,00:15,,,0ffea048-5a51-4f2b-9e00-9c2d727e8f0b,,,
8010431,"Pizza Vodka 12"", Alanza Pizza",5b31c3ce-638a-4daf-81c9-828463d13973,1,1,GARNISH,,,"12"" Round Pizza Crust",,,,,00:30,,,73481dd3-2199-42aa-bfb9-e02a786882d2,,,
8009016,"Sesame Chicken, Kin House 2.0",8804b4d0-2b9e-4d0d-bdcb-f0b9aaac1611,2,1,COOK,MICROWAVE,,AMBER Pan,,01:30,,,01:45,,,deb68d54-e3e8-4d56-88b0-e9b26524ea14,,,
8008646,"Fried Spicy Chicken Sandwich, Street Bird",e7327c3f-2212-44ae-9759-a357993a0791,2,9,GARNISH,,,Top Bun,,,,,01:00,,,d1365e09-2544-457b-9db2-732506720657,,,
8009096,"M's Crispy Chicken Tenders, Street Bird",898145e2-1edd-4381-8ca1-2c449d50b04c,2,1,COMPLETE,,,Place in Bag,,,,30:00,00:15,,,fc88f57c-f767-459a-9678-89091979c8cc,,,
8008646,"Fried Spicy Chicken Sandwich, Street Bird",e7327c3f-2212-44ae-9759-a357993a0791,2,10,GARNISH,,,Medium Honeycomb 14x16 Foil Paper,,,,,01:00,,,f8774df2-b3b0-4cf1-b830-2726cf923681,,,
8011274,"12pc Classic Wings, Wing Trip",4a88759c-98ad-4e6e-9d6c-ec4b4abccb7b,2,1,COOK,FRYER,,(12) Bone-in Wings ,,07:00,,,07:15,,,a9146076-b9cd-4710-9273-4b6b82a729f2,MANDATORY_CHOICE,Choose Your Flavor ,Sweet & Sticky BBQ
8010876,"Spicy Salmon Sashimi Salad, Royal Greens AB PRESET",5c1a3384-c254-4c69-8460-28257e6844b7,5,6,GARNISH,,,48oz Pulp Bowl,,,,,00:15,,,,,,
8008269,"6pc Boneless Lemon Pepper Wings, Wing Trip",59c0ad86-da42-441d-af3f-d8b24879fcd8,2,3,GARNISH,,,Wings,,,,,00:15,,,688c7b1f-6069-416b-b511-151a487a58b4,,,
8009955,"Chicken Tenders, Bellies",dc2c9f42-4f6e-4b30-8c61-7914dd2c2efb,1,2,COOK,FRYER,,POST COOK: Chicken Tenders - Bellies Clamshell,,05:00,,,05:45,,,ce843f4a-ea18-49a3-9d56-735f1262af6b,,,
8008415,"12pc Boneless Buffalo Wings, Wing Trip",3707e92b-a0ad-478b-bdca-50403660758c,2,1,GARNISH,,,Wing Paper - Large Branded Box,,,,,00:15,,,5a204e74-cd6f-4533-939e-e35e44d688bb,,,
8010853,"Ranchero Bowl, PRESET",e832aae2-196e-49a4-a492-f661a067e41e,3,1,COOK,RICE_COOKER,,White Rice,,35:00,,00:00,35:15,,,35096a97-510c-485a-b160-c8ecf96a8d98,,,
8010907,"BBQ Brisket Burrito, PRESET",649120e6-04c0-4a8c-a8fd-e83fd53399b9,16,1,COOK,MICROWAVE,,Carnitas,,00:40,,,01:00,,,bb28f767-3cda-4865-9c65-1fdc0aff54cc,,,
8010672,"BYO Marc Murphy’s Crispy Leaf & Feta Salad, Royal Greens PRESET",78cb25b9-32df-446f-8d06-a669149b4bc4,5,45,GARNISH,,,(6 Leaves) Mint,,,,,00:15,,,,,,
8010679,"BYO Spicy Salmon Poke Bowl, Hanu Poke PRESET",35fb6a6b-852d-4f63-aa46-a104239f337c,5,9,GARNISH,,,(1 Scoop) Tuna,,,,,00:15,,,,,,
8004638,"Bowl (BYO), Limesalt",e962dd3c-8851-44ac-8254-edb11237306d,22,8,GARNISH,,,Guacamole,,,,,00:15,,,ffbdfdac-386a-4c97-8b26-a112c585a479,,,
8004637,"Burrito (BYO), Limesalt",87052e98-ffb0-4ecc-877a-d605f7b30ee3,17,1,COOK,WATER_BATH,,"Extra: Carnitas, Drained",,14:00,,00:00,14:30,,,,,,
8008779,"6pc BBQ Wings, Wing Trip",b3e798c9-46d9-4fcc-83eb-2ae9390bea83,1,2,COOK,FRYER,,"POST COOK: (1) Sweet & Sticky Sauce + Wings, Toss – Bowl",,05:00,,,05:30,,,aaa5d668-3a08-44df-9e9e-5a5885ff3d17,,,
8007280,"6pc Nashville Hot Wings, Wing Trip",3204cb5e-a687-48b5-8e38-3592b1c49fa9,1,2,COOK,FRYER,,POST COOK: Sprinkle 1 TBSP Nashville Spice Mix,,06:30,,,06:45,,,66158e6d-c4ca-437d-a077-95c69b8da405,,,
8008643,"Fried Chicken Sandwich, Street Bird",26c36a79-8dfe-4fe1-85aa-43d3e27e836a,3,1,COMPLETE,,,Place in Bag,9002272,,,30:00,00:15,,,779c0a21-8dca-41e0-857a-c8bfea570c69,,,
8010908,"BBQ Brisket Bowl, PRESET",4f0956d0-f9c6-4b2d-8698-729e3fe45c0b,22,1,GARNISH,,,Pico de Gallo,,,,,00:15,,,fdfe198d-7678-4121-907b-bde344469313,,,
8007270,"Pepperoni, Sausage, & Meatball Pizza, Di Fara 3.0",5999a1f2-bc32-4d76-aa3f-057bea12aec9,3,2,GARNISH,,,Slice,,,,,00:30,,,,,,
8010062,"French Fries, Bellies",329b5b4a-5692-4756-9202-e2ef840d2baf,2,1,COMPLETE,,,French Fries,,,,05:00,00:30,,,c7612e0f-9c61-41bb-a08a-1bbf78c4b3e3,,,
8008644,"Fried Chicken Sandwich Deluxe, Street Bird",011e0e90-ea97-4e07-bab2-1a4ccfb7c5e4,4,8,GARNISH,,,(1 ea) Sliced Tomato,,,,,01:00,,,46526f6b-e0d4-4ac7-96af-51f85eb5d852,MANDATORY_CHOICE,Cheese,No Cheese
8010431,"Pizza Vodka 12"", Alanza Pizza",5b31c3ce-638a-4daf-81c9-828463d13973,1,3,GARNISH,,,(1) Diced Mozzarella,,,,,00:30,,,780f28e0-c1db-45e1-a293-886184923c6d,,,
8006447,"Regular Round Pizza (BYO), Di Fara 3.0",30a376bc-b786-449b-aa41-25e93ad0398e,1,3,GARNISH,,,Grated Parmesan,,,,,01:00,a25f8389-bc20-4179-a5fa-cd7b615e0d33,,b3f5cb04-8643-4c8a-a17b-c65f7f8ef50e,,,
8008646,"Fried Spicy Chicken Sandwich, Street Bird",e7327c3f-2212-44ae-9759-a357993a0791,1,3,COOK,FRYER,,No Chicka Spice,,05:00,,,05:15,,,92dbd741-ae0e-47aa-8bf3-f8d8c0893235,,,
8010863,"Baked by Melissa's Rainbow Kale Salad, Royal Greens AB PRESET",2bb43128-7d13-4da9-9dea-b4f962a65f3c,5,11,GARNISH,,,Spring Mix- Fill to Line,,,,,00:15,,,,,,
8006150,"Old Bay Fries, Fred's 3.0",110d4c54-c2f4-4c4c-a1f5-4b5883b9296f,2,1,GARNISH,,,Fries - Small Branded Clamshell,,,,,00:15,,,406ea792-e131-471c-8f70-4739ec4475d8,,,
8010907,"BBQ Brisket Burrito, PRESET",649120e6-04c0-4a8c-a8fd-e83fd53399b9,23,10,GARNISH,,,Guacamole,,,,,00:15,,,21c672fb-c4d3-4edc-84de-61ef6ad994fd,,,
8010465,"12"" Gluten-Free Pizza Piccante, Alanza Pizza",ca8e865a-eabe-4cec-9ff2-b3b23e617c4e,1,2,GARNISH,,,Pizza Piccante [Kit],,,,,00:45,,,a360d179-2d87-48fa-8987-f95dc7d1a574,,,
8008646,"Fried Spicy Chicken Sandwich, Street Bird",e7327c3f-2212-44ae-9759-a357993a0791,2,3,GARNISH,,,No Spicy Mayo,,,,,01:00,,,867eddd1-995e-44ff-9add-ff788c6040ed,,,
8010663,"BYO Giardino Bowl, Royal Greens PRESET",5ceda636-bb88-407a-8839-3d9f328e779b,7,5,GARNISH,,,Grilled Scallion Dressing,,,,,00:15,,,,,,
8010867,"Mexican Fries, Limesalt",c0540d2c-29c1-4183-9d41-8cb9545d87b6,1,1,GARNISH,,,Chipotle Ranch,,,,,00:15,,,8985ba50-08ac-4f2b-b5f7-e4fecb513c1e,,,
8010915,"Zesty Chicken Souvlaki & Rice Bowl PRESET, Yasas BYO (RICE PILOT)",20b63ad7-5220-445c-a41f-cda3acbc4dbe,7,1,GARNISH,,,"Romaine Lettuce, Fill to line",,,,,00:15,,,,,,
8011274,"12pc Classic Wings, Wing Trip",4a88759c-98ad-4e6e-9d6c-ec4b4abccb7b,3,1,COOK,FRYER,,(12) Bone-in Wings ,,07:00,,,07:15,,,f6b96cd4-17d0-455c-8d48-62d85962da4c,MANDATORY_CHOICE,Choose Your Flavor ,Lemon Pepper
8010909,"BBQ Brisket Taco, PRESET",22ead752-8401-4388-a19b-35fa262728a8,10,1,COOK,TURBO_OVEN,,Adobo Chicken,,04:00,,,04:15,,,3ee40ffd-12ac-4c43-be13-4f11af0aa115,,,
8010853,"Ranchero Bowl, PRESET",e832aae2-196e-49a4-a492-f661a067e41e,4,1,COOK,TURBO_OVEN,,Fajita Vegetables,,03:00,,,03:15,,,6d20ef4a-470d-40f1-9ed5-29073d1175d0,,,
8010855,"Sabroso Bowl, PRESET",f2c5628e-6421-4074-b6fe-88974d01d2e6,20,1,COOK,MICROWAVE,,Extra BBQ Brisket Burnt Ends,,01:15,,,01:30,,,899334d9-14be-4976-9c01-966d8ab80d0c,,,
8010909,"BBQ Brisket Taco, PRESET",22ead752-8401-4388-a19b-35fa262728a8,12,1,COOK,MICROWAVE,,"Carnitas, Drained",,00:40,,,01:00,,,5bd779ff-652f-4eb9-a06e-d64e80c87335,,,
8010062,"French Fries, Bellies",d50dfc66-bff6-46d8-afb2-018b12e4924d,1,3,COOK,FRYER,,POST COOK: Bellies Clamshell - Fries,,04:00,,,04:45,,,204d0742-a118-461e-a6ed-0b4eb30ffe58,,,
8011274,"12pc Classic Wings, Wing Trip",0722d420-5f8f-4d50-b279-e968dbc58ced,11,1,GARNISH,,,Garlic Parmesan Wing,,,,,00:15,,,78b14a7d-0760-4e43-a14c-1b68948e6279,MANDATORY_CHOICE,Choose Your Flavor ,Garlic Parmesan
8008463,"NY Strip 12oz, The Mainstay",018460c8-cdfd-4d14-be89-98b16ec3e866,2,7,COOK,TURBO_OVEN,,POST COOK: add temp stick to steak and PASS,,05:00,,,05:15,083cd8ed-4e5a-477a-a489-e41813417087,54121d09-74a1-4bec-aa1c-3e637acf134d,14594508-f60d-4822-86d1-71fcc98b34ea,DISH_PREFERENCE,Choose Your Temperature,Medium
8010908,"BBQ Brisket Bowl, PRESET",4f0956d0-f9c6-4b2d-8698-729e3fe45c0b,22,6,GARNISH,,,Cilantro,,,,,00:15,,,6d20ef4a-470d-40f1-9ed5-29073d1175d0,,,
8010431,"Pizza Vodka 12"", Alanza Pizza",5b31c3ce-638a-4daf-81c9-828463d13973,3,4,GARNISH,,,(8) Basil Leaves,4000504,,,,00:30,,,780f28e0-c1db-45e1-a293-886184923c6d,,,
8010439,"Pizza Classica 12"", Alanza Pizza",f237ae61-23ea-4bef-b9dc-94ad1e86fb23,5,1,COMPLETE,,,Place Tamper Proof Sticker,,,,05:00,00:30,,,0f6cb20e-f820-4fc3-99d9-3eee3df223b4,,,
8009096,"M's Crispy Chicken Tenders, Street Bird",8412cd2d-b032-4cec-8032-6289968b0d7d,1,1,GARNISH,,,M's BBQ Sauce,,,,,00:15,,,9a64550c-b47a-42f2-8f67-112dda3e5d17,,,
8009068,"Cheese Fries, Burger Baby",9f117190-e5c2-4f81-a31a-420dba83193f,1,1,COOK,FRYER,,Fries,4000053,04:00,,,04:45,,,641f97e5-9ac9-4093-9478-c36edc800d24,,,
8008643,"Fried Chicken Sandwich, Street Bird",26c36a79-8dfe-4fe1-85aa-43d3e27e836a,2,1,COMPLETE,,,Place in Bag,9002138,,,30:00,00:15,,,e42a44bb-9119-405e-a545-ef70e64b1f5b,,,
8010465,"12"" Gluten-Free Pizza Piccante, Alanza Pizza",ca8e865a-eabe-4cec-9ff2-b3b23e617c4e,1,5,GARNISH,,,Alanza Pizza Sauce,,,,,00:45,,,6094a2d3-f14e-4bb6-b8a4-857829415fdf,,,
8010686,"Spicy Pepper & Feta Sandwich PRESET, Yasas BYO",a2df1898-b6fd-49a8-a33a-50514043d39a,2,1,COMPLETE,,,Place in Bag,9002138,,,30:00,00:05,,,,,,
